,trade_date,price
3729,20140527,11.0561
3730,20140528,11.0844
3731,20140529,11.0066
3732,20140530,11.2543
3733,20140603,11.226
3734,20140604,11.0844
3735,20140605,11.1269
3736,20140606,11.0278
3737,20140609,10.9853
3738,20140610,11.0278
3739,20140611,11.1623
3740,20140612,10.9287
3741,20140613,10.9853
3742,20140616,10.9924
3743,20140617,10.8792
3744,20140618,10.6951
3745,20140619,10.3695
3746,20140620,10.5111
3747,20140623,10.5819
3748,20140624,11.0703
3749,20140625,10.9287
3750,20140626,10.9004
3751,20140627,10.9004
3752,20140630,10.9358
3753,20140701,10.9853
3754,20140702,11.0915
3755,20140703,11.1198
3756,20140704,10.9924
3757,20140707,11.0703
3758,20140708,11.8135
3759,20140709,11.4525
3760,20140710,11.2331
3761,20140711,11.4808
3762,20140714,11.3322
3763,20140715,11.3251
3764,20140716,11.4029
3765,20140717,11.0844
3766,20140718,11.1127
3767,20140721,10.9712
3768,20140722,11.0066
3769,20140723,10.9924
3770,20140724,11.0986
3771,20140725,11.495
3772,20140728,11.5233
3773,20140729,11.502
3774,20140730,11.4666
3775,20140731,11.4737
3776,20140801,11.4666
3777,20140804,11.5657
3778,20140805,11.6436
3779,20140806,11.7073
3780,20140807,11.4242
3781,20140808,11.4242
3782,20140811,11.6011
3783,20140812,11.5374
3784,20140813,11.7427
3785,20140814,11.7498
3786,20140815,11.8135
3787,20140818,11.9267
3788,20140819,12.0329
3789,20140820,11.8347
3790,20140821,12.3443
3791,20140822,12.2452
3792,20140825,11.948
3793,20140826,11.7498
3794,20140827,11.7639
3795,20140828,11.5728
3796,20140829,11.6507
3797,20140901,11.7922
3798,20140902,11.955
3799,20140903,12.0187
3800,20140904,12.2594
3801,20140905,12.1745
3802,20140909,12.2169
3803,20141022,11.9763
3804,20141023,11.6082
3805,20141024,11.7144
3806,20141027,11.9621
3807,20141028,12.1603
3808,20141029,12.4788
3809,20141030,12.4859
3810,20141031,12.3231
3811,20141103,12.3302
3812,20141104,12.2877
3813,20141105,12.3443
3814,20141106,12.7478
3815,20141107,12.5284
3816,20141110,12.8681
3817,20141111,13.0238
3818,20141112,13.2787
3819,20141113,12.8115
3820,20141114,12.5992
3821,20141117,12.6345
3822,20141118,12.7195
3823,20141119,12.7903
3824,20141120,12.6912
3825,20141121,12.8398
3826,20141124,13.0522
3827,20141125,13.2928
3828,20141126,13.222
3829,20141127,13.1159
3830,20141128,13.1017
3831,20141201,13.0663
3832,20141202,13.6326
3833,20141203,13.4556
3834,20141204,13.4769
3835,20141205,12.6841
3836,20141208,12.7195
3837,20141209,11.6436
3838,20141210,12.3868
3839,20141211,12.7336
3840,20141212,13.0097
3841,20141215,12.8823
3842,20141216,12.7832
3843,20141217,12.3514
3844,20141218,12.3514
3845,20141219,12.0683
3846,20141222,11.3109
3847,20141223,11.5587
3848,20141224,12.1603
3849,20141225,12.6133
3850,20141226,12.6912
3851,20141229,12.0966
3852,20141230,11.8489
3853,20141231,12.04
3854,20150105,11.8772
3855,20150106,12.3019
3856,20150107,12.585
3857,20150108,12.5425
3858,20150109,12.401
3859,20150112,12.0187
3860,20150422,13.222
3861,20150423,14.5457
3862,20150424,16.0038
3863,20150427,16.6054
3864,20150428,15.6499
3865,20150429,15.7206
3866,20150430,15.2606
3867,20150504,15.8339
3868,20150505,15.48
3869,20150506,14.9562
3870,20150507,14.9633
3871,20150508,15.395
3872,20150511,16.0887
3873,20150512,16.209
3874,20150513,16.8461
3875,20150514,17.0443
3876,20150515,17.0796
3877,20150518,18.2759
3878,20150519,19.1111
3879,20150520,19.2173
3880,20150521,19.6703
3881,20150522,19.5145
3882,20150525,19.3871
3883,20150526,19.7481
3884,20150527,20.6329
3885,20150528,18.9058
3886,20150529,18.6793
3887,20150601,20.5479
3888,20150602,22.6006
3889,20150603,23.358
3890,20150604,23.1952
3891,20150605,24.7028
3892,20150608,24.2215
3893,20150609,26.6139
3894,20150610,27.9446
3895,20150611,28.1711
3896,20150612,30.422
3897,20150615,30.3158
3898,20150616,29.0135
3899,20150617,29.1479
3900,20150618,27.3855
3901,20150619,24.6462
3902,20150623,22.9687
3903,20150624,23.3014
3904,20150625,21.2982
3905,20150626,19.1677
3906,20150629,17.2495
3907,20150630,18.2617
3908,20150701,16.6125
3909,20150702,15.1402
3910,20150703,13.668
3911,20150706,12.3302
3912,20150714,13.5618
3913,20150715,14.0927
3914,20150716,13.9865
3915,20150717,15.3738
3916,20150720,16.2019
3917,20150721,16.3931
3918,20150722,16.9735
3919,20150723,17.4548
3920,20150724,16.209
3921,20150727,14.5881
3922,20150728,13.9652
3923,20150729,15.0199
3924,20150730,14.5669
3925,20150731,14.0006
3926,20150803,14.7226
3927,20150804,15.7136
3928,20150805,15.1827
3929,20150806,15.8056
3930,20150807,16.0745
3931,20150810,17.0301
3932,20150811,16.7045
3933,20150812,16.1312
3934,20150813,16.5417
3935,20150814,17.5114
3936,20150817,18.6652
3937,20150818,16.7965
3938,20150819,16.8673
3939,20150820,15.572
3940,20150821,14.0714
3941,20150824,12.6629
3942,20150825,11.3959
3943,20150826,10.5323
3944,20150827,11.5374
3945,20150828,12.5921
3946,20150831,11.6648
3947,20150901,10.4969
3948,20150902,9.5131
3949,20150907,10.0935
3950,20150908,10.7588
3951,20150909,11.4454
3952,20150910,11.3322
3953,20150911,11.502
3954,20150914,10.3554
3955,20150915,9.3644
3956,20150916,10.2987
3957,20150917,10.1218
3958,20150918,10.3554
3959,20150921,11.042
3960,20150922,11.049
3961,20150923,10.7801
3962,20150924,11.049
3963,20150925,10.6668
3964,20150928,11.2543
3965,20150929,10.8296
3966,20150930,10.9783
3967,20151008,11.4666
3968,20151009,11.7852
3969,20151012,12.5001
3970,20151013,12.5071
3971,20151014,12.2452
3972,20151015,12.6204
3973,20151016,13.2079
3974,20151019,12.9389
3975,20151020,13.0663
3976,20151021,11.771
3977,20151022,12.2665
3978,20151023,12.7903
3979,20151026,13.5901
3980,20151027,13.4556
3981,20151028,13.307
3982,20151029,13.3707
3983,20151030,13.2857
3984,20151102,13.3636
3985,20151103,13.4131
3986,20151104,14.2838
3987,20151105,14.0431
3988,20151106,14.4749
3989,20151109,14.4324
3990,20151110,14.5952
3991,20151111,15.4517
3992,20151112,15.7843
3993,20151113,15.9825
3994,20151116,16.6054
3995,20151117,16.3435
3996,20151118,15.8834
3997,20151119,16.386
3998,20151120,16.4072
3999,20151123,16.2303
4000,20151124,16.4214
4001,20151125,16.655
4002,20151126,16.6196
4003,20151127,15.7136
4004,20151130,16.0038
4005,20151201,17.2
4006,20151202,16.747
4007,20151203,16.7682
4008,20151204,16.4922
4009,20151207,16.6196
4010,20151208,16.931
4011,20151209,17.7662
4012,20151210,17.5963
4013,20151211,17.6247
4014,20151214,17.6459
4015,20151215,17.5326
4016,20151216,17.5468
4017,20151217,18.2617
4018,20151218,18.5944
4019,20151221,19.0332
4020,20151222,18.9412
4021,20151223,20.8382
4022,20151224,20.5267
4023,20151225,22.4166
4024,20151228,24.2074
4025,20151229,24.7736
4026,20151230,23.358
4027,20151231,23.3509
4028,20160104,21.0434
4029,20160105,21.5672
4030,20160106,21.4823
4031,20160107,20.9585
4032,20160108,21.6238
4033,20160111,20.9514
4034,20160112,20.9302
4035,20160113,21.185
4036,20160114,19.0686
4037,20160115,17.1646
4038,20160118,15.4517
4039,20160119,15.4517
4040,20160120,14.2059
4041,20160121,12.7832
4042,20160122,12.5284
4043,20160125,13.0451
4044,20160126,11.7427
4045,20160127,11.6011
4046,20160128,10.8438
4047,20160129,11.4525
4048,20160201,11.5799
4049,20160202,12.0046
4050,20160203,11.948
4051,20160204,12.2382
4052,20160205,11.9338
4053,20160215,11.7285
4054,20160216,12.4222
4055,20160217,12.9389
4056,20160218,13.1371
4057,20160219,14.4536
4058,20160222,14.85
4059,20160223,14.0856
4060,20160224,13.9369
4061,20160225,12.5425
4062,20160226,12.316
4063,20160229,11.4525
4064,20160301,12.0046
4065,20160302,12.6204
4066,20160303,12.677
4067,20160304,11.863
4068,20160307,12.2948
4069,20160308,12.3868
4070,20160309,11.8843
4071,20160310,11.7356
4072,20160311,11.6365
4073,20160314,12.2311
4074,20160315,12.1745
4075,20160316,11.9834
4076,20160317,12.3656
4077,20160318,13.3636
4078,20160321,13.5122
4079,20160322,13.6467
4080,20160323,13.5901
4081,20160324,13.76
4082,20160325,13.9511
4083,20160328,13.9794
4084,20160329,13.307
4085,20160330,13.6892
4086,20160331,13.5901
4087,20160401,13.3778
4088,20160405,13.8591
4089,20160406,14.0856
4090,20160407,13.5406
4091,20160408,13.5406
4092,20160411,13.944
4093,20160412,14.0856
4094,20160413,14.4395
4095,20160414,14.4961
4096,20160415,14.6094
4097,20160418,14.0643
4098,20160419,14.0643
4099,20160420,13.13
4100,20160421,12.8823
4101,20160422,13.0097
4102,20160425,12.7053
4103,20160426,12.9318
4104,20160427,13.0309
4105,20160428,13.3494
4106,20160429,13.4698
4107,20160503,13.9015
4108,20160504,13.8874
4109,20160505,13.7671
4110,20160506,12.861
4111,20160509,11.9763
4112,20160510,12.0329
4113,20160511,12.04
4114,20160512,11.9267
4115,20160513,11.8206
4116,20160516,12.0471
4117,20160517,12.0329
4118,20160518,11.5304
4119,20160519,11.5516
4120,20160520,11.7215
4121,20160523,11.9267
4122,20160524,11.7427
4123,20160525,11.7852
4124,20160526,11.7993
4125,20160527,12.3302
4126,20160530,12.5071
4127,20160531,12.8327
4128,20160601,12.6629
4129,20160602,12.7478
4130,20160603,12.7124
4131,20160606,12.7761
4132,20160607,12.8681
4133,20160608,12.7336
4134,20160613,11.8064
4135,20160614,11.7639
4136,20160615,12.1532
4137,20160616,12.0541
4138,20160617,12.2099
4139,20160620,12.0895
4140,20160621,12.2099
4141,20160622,12.4576
4142,20160623,12.4222
4143,20160624,12.3656
4144,20160627,12.6133
4145,20160628,13.1725
4146,20160629,12.9531
4147,20160630,12.861
4148,20160701,12.854
4149,20160704,13.1371
4150,20160705,13.0592
4151,20160706,13.2503
4152,20160707,13.1159
4153,20160708,13.307
4154,20160711,13.4839
4155,20160712,13.8449
4156,20160713,15.2322
4157,20160714,14.7934
4158,20160715,14.489
4159,20160718,14.2696
4160,20160719,14.489
4161,20160720,14.3758
4162,20160721,14.3687
4163,20160722,14.1988
4164,20160725,14.4466
4165,20160726,14.5457
4166,20160727,13.2433
4167,20160728,13.0592
4168,20160729,13.1513
4169,20160801,12.5001
4170,20160802,12.8398
4171,20160803,13.5618
4172,20160804,13.2503
4173,20160805,13.668
4174,20160808,14.1564
4175,20160809,14.2059
4176,20160810,14.213
4177,20160811,14.758
4178,20160812,14.5386
4179,20160815,14.8783
4180,20160816,14.8783
4181,20160817,15.303
4182,20160818,15.0694
4183,20160819,14.9208
4184,20160822,14.5457
4185,20160823,14.6872
4186,20160824,15.0907
4187,20160825,15.3596
4188,20160826,16.0816
4189,20160829,16.6337
4190,20160830,15.0057
4191,20160831,14.4395
4192,20160901,14.1776
4193,20160902,13.944
4194,20160905,14.2979
4195,20160906,15.4587
4196,20160907,17.0018
4197,20160908,17.9644
4198,20160909,19.7623
4199,20160912,18.8704
4200,20160913,18.1838
4201,20160914,17.9007
4202,20160919,17.837
4203,20160920,17.3274
4204,20160921,17.3911
4205,20160922,17.4831
4206,20160923,17.2354
4207,20160926,16.7045
4208,20160927,16.6125
4209,20160928,16.57
4210,20160929,16.6903
4211,20160930,16.8744
4212,20161010,17.5114
4213,20161011,17.5539
4214,20161012,17.115
4215,20161013,17.2071
4216,20161014,16.7399
4217,20161017,16.2444
4218,20161018,16.5346
4219,20161019,17.8087
4220,20161020,17.5185
4221,20161021,16.8531
4222,20161024,16.8744
4223,20161025,17.5043
4224,20161026,17.0443
4225,20161027,17.1646
4226,20161028,16.7824
4227,20161031,16.6833
4228,20161101,16.8248
4229,20161102,16.4922
4230,20161103,16.655
4231,20161104,17.3628
4232,20161107,17.2141
4233,20161108,17.1717
4234,20161109,16.747
4235,20161110,16.9522
4236,20161111,16.8815
4237,20161114,17.1292
4238,20161115,17.4265
4239,20161116,18.0564
4240,20161117,17.3203
4241,20161118,17.0867
4242,20161121,17.0938
4243,20161122,17.6105
4244,20161123,17.2
4245,20161124,16.8956
4246,20161125,16.6903
4247,20161128,16.747
4248,20161129,16.3364
4249,20161130,15.7773
4250,20161201,15.9754
4251,20161202,15.2606
4252,20161205,15.5578
4253,20161206,15.5012
4254,20161207,15.6499
4255,20161208,15.5366
4256,20161209,15.5437
4257,20161212,14.2979
4258,20161213,14.4466
4259,20161214,14.2201
4260,20161215,14.4607
4261,20161216,14.6235
4262,20161219,14.7438
4263,20161220,14.7863
4264,20161221,15.0553
4265,20161222,14.8783
4266,20161223,14.6094
4267,20161226,14.8005
4268,20161227,14.9774
4269,20161228,14.8925
4270,20161229,14.7792
4271,20161230,14.8854
4272,20170103,15.119
4273,20170104,15.1968
4274,20170105,15.119
4275,20170106,15.2181
4276,20170109,15.3455
4277,20170110,15.4092
4278,20170111,15.119
4279,20170112,14.666
4280,20170113,14.3829
4281,20170116,13.2362
4282,20170117,13.5264
4283,20170118,13.6467
4284,20170119,13.3848
4285,20170120,13.6113
4286,20170123,14.9703
4287,20170124,16.4709
4288,20170125,15.6569
4289,20170126,15.572
4290,20170203,15.3596
4291,20170206,15.572
4292,20170207,15.9684
4293,20170208,15.8551
4294,20170209,16.294
4295,20170210,15.9684
4296,20170213,15.756
4297,20170214,15.7348
4298,20170215,15.2535
4299,20170216,15.4658
4300,20170217,15.1473
4301,20170220,14.8075
4302,20170221,14.8642
4303,20170222,14.942
4304,20170223,15.2747
4305,20170224,15.0765
4306,20170227,14.8642
4307,20170228,14.9066
4308,20170301,14.8783
4309,20170302,14.5952
4310,20170303,14.4678
4311,20170306,14.6589
4312,20170307,14.7438
4313,20170308,14.6731
4314,20170309,14.6589
4315,20170310,14.6872
4316,20170313,14.6801
4317,20170314,14.2484
4318,20170315,14.2979
4319,20170316,14.4324
4320,20170317,14.2838
4321,20170320,14.4253
4322,20170321,14.3262
4323,20170322,14.5527
4324,20170323,14.666
4325,20170324,14.8359
4326,20170327,14.8146
4327,20170328,14.6731
4328,20170329,14.758
4329,20170330,14.6872
4330,20170331,14.4253
4331,20170405,15.8693
4332,20170406,17.4548
4333,20170407,19.2031
4334,20170410,21.1213
4335,20170411,23.2306
4336,20170412,25.5522
4337,20170417,22.997
4338,20170418,21.2275
4339,20170419,21.822
4340,20170420,20.2153
4341,20170421,18.6864
4342,20170424,19.012
4343,20170425,20.3144
4344,20170426,22.3458
4345,20170427,24.5825
4346,20170428,25.8707
4347,20170502,27.8172
4348,20170503,25.0355
4349,20170504,24.533
4350,20170505,25.5381
4351,20170508,22.9828
4352,20170509,22.4307
4353,20170510,21.7654
4354,20170511,22.6431
4355,20170512,22.9687
4356,20170515,22.5298
4357,20170516,24.7807
4358,20170517,26.1185
4359,20170518,23.5066
4360,20170519,23.3509
4361,20170522,21.9424
4362,20170523,20.732
4363,20170524,21.4752
4364,20170525,21.6946
4365,20170526,21.3195
4366,20170531,21.0293
4367,20170601,18.927
4368,20170602,19.2526
4369,20170605,19.3801
4370,20170606,18.6439
4371,20170607,20.5055
4372,20170608,20.732
4373,20170609,22.3741
4374,20170612,21.5247
4375,20170613,22.2113
4376,20170614,21.8786
4377,20170615,21.9494
4378,20170616,22.82
4379,20170619,22.5723
4380,20170620,22.7563
4381,20170621,22.5086
4382,20170622,21.3761
4383,20170623,20.7957
4384,20170626,20.8098
4385,20170627,20.7391
4386,20170628,21.0859
4387,20170629,20.9585
4388,20170630,20.5621
4389,20170703,20.8452
4390,20170704,21.7371
4391,20170705,21.6097
4392,20170706,21.3053
4393,20170707,20.732
4394,20170710,20.7815
4395,20170711,20.3427
4396,20170712,20.371
4397,20170713,19.3942
4398,20170714,19.5216
4399,20170717,17.568
4400,20170718,17.8866
4401,20170719,17.9644
4402,20170720,18.6652
4403,20170721,18.3679
4404,20170724,18.8209
4405,20170725,17.561
4406,20170726,17.3628
4407,20170727,17.5468
4408,20170728,17.3132
4409,20170731,17.2424
4410,20170801,18.021
4411,20170802,18.3466
4412,20170803,18.1838
4413,20170804,17.8795
4414,20170807,18.1555
4415,20170808,18.0847
4416,20170809,18.2192
4417,20170810,17.7308
4418,20170811,18.1555
4419,20170814,19.1889
4420,20170815,18.8917
4421,20170816,18.8563
4422,20170817,19.5358
4423,20170818,19.2739
4424,20170821,19.1465
4425,20170822,18.8421
4426,20170823,18.6722
4427,20170824,18.6722
4428,20170825,18.6368
4429,20170828,18.9058
4430,20170829,19.0757
4431,20170830,19.3942
4432,20170831,19.0261
4433,20170901,19.1465
4434,20170904,19.1111
4435,20170905,18.6864
4436,20170906,18.3537
4437,20170907,18.1414
4438,20170908,18.1768
4439,20170911,18.7147
4440,20170912,18.474
4441,20170913,18.5519
4442,20170914,18.2192
4443,20170915,18.2971
4444,20170918,18.3254
4445,20170919,18.3396
4446,20170920,18.8987
4447,20170921,18.7359
4448,20170922,18.4811
4449,20170925,18.9837
4450,20170926,19.3305
4451,20170927,19.0403
4452,20170928,18.7996
4453,20170929,19.2385
4454,20171009,18.9341
4455,20171010,18.7855
4456,20171011,18.0423
4457,20171012,17.9573
4458,20171013,18.5944
4459,20171016,17.7238
4460,20171017,16.4072
4461,20171018,16.4426
4462,20171019,15.7489
4463,20171020,16.0604
4464,20171023,16.3506
4465,20171024,15.9401
4466,20171025,16.1312
4467,20171026,16.2161
4468,20171027,16.1595
4469,20171030,15.4658
4470,20171031,15.4871
4471,20171101,15.4871
4472,20171102,15.5437
4473,20171103,15.0765
4474,20171106,15.1331
4475,20171107,15.2322
4476,20171108,15.4871
4477,20171109,15.8339
4478,20171110,15.9188
4479,20171113,15.9471
4480,20171114,15.6286
4481,20171115,15.2393
4482,20171116,14.942
4483,20171117,14.0643
4484,20171120,13.9228
4485,20171121,13.7812
4486,20171122,13.9299
4487,20171123,13.5193
4488,20171124,13.5122
4489,20171127,13.7529
4490,20171128,13.8095
4491,20171129,13.9299
4492,20171130,13.7883
4493,20171201,13.8166
4494,20171204,13.3211
4495,20171205,12.5992
4496,20171206,12.946
4497,20171207,12.9955
4498,20171208,13.2291
4499,20171211,13.2716
4500,20171212,12.7903
4501,20171213,13.0238
4502,20171214,13.1229
4503,20171215,13.5193
4504,20171218,13.038
4505,20171219,12.9955
4506,20171220,12.7549
4507,20171221,12.769
4508,20171222,12.7478
4509,20171225,12.3939
4510,20171226,12.5496
4511,20171227,12.7124
4512,20171228,12.5567
4513,20171229,12.6133
4514,20180102,12.7407
4515,20180103,14.0148
4516,20180104,13.7317
4517,20180105,13.5547
4518,20180108,13.5406
4519,20180109,13.5264
4520,20180110,13.2716
4521,20180111,13.4273
4522,20180112,13.2362
4523,20180115,12.8681
4524,20180116,12.9814
4525,20180117,12.7832
4526,20180118,12.6983
4527,20180119,12.7124
4528,20180122,12.8186
4529,20180123,12.9531
4530,20180124,13.0097
4531,20180125,13.0097
4532,20180126,12.8186
4533,20180129,12.5567
4534,20180130,12.769
4535,20180131,12.1108
4536,20180201,11.5162
4537,20180202,11.0561
4538,20180205,10.7942
4539,20180206,9.7183
4540,20180207,9.7537
4541,20180208,9.9944
4542,20180209,9.5909
4543,20180212,9.8387
4544,20180213,9.9024
4545,20180214,9.9944
4546,20180222,10.9924
4547,20180223,11.5091
4548,20180226,11.7144
4549,20180227,11.502
4550,20180228,11.4737
4551,20180301,11.495
4552,20180302,11.6507
4553,20180305,11.587
4554,20180306,11.6578
4555,20180307,11.4242
4556,20180308,12.5638
4557,20180309,12.493
4558,20180312,12.4788
4559,20180313,12.0258
4560,20180314,12.1178
4561,20180315,12.3656
4562,20180316,12.1391
4563,20180319,12.1249
4564,20180320,12.2594
4565,20180321,12.0612
4566,20180322,11.9763
4567,20180323,10.7801
4568,20180326,11.0066
4569,20180327,11.1764
4570,20180328,12.2948
4571,20180329,13.5264
4572,20180330,14.8783
4573,20180402,15.2322
4574,20180403,14.4041
4575,20180404,14.3545
4576,20180409,14.1139
4577,20180410,13.9086
4578,20180411,13.9582
4579,20180412,13.4698
4580,20180413,13.3494
4581,20180416,13.4556
4582,20180417,12.3727
4583,20180418,13.2362
4584,20180419,14.2201
4585,20180420,14.036
4586,20180423,12.6345
4587,20180424,12.6204
4588,20180425,12.6983
4589,20180426,11.863
4590,20180427,12.5213
4591,20180502,12.2806
4592,20180503,12.2877
4593,20180504,11.9267
4594,20180507,12.0258
4595,20180508,12.5071
4596,20180509,12.6345
4597,20180510,12.5638
4598,20180511,12.4222
4599,20180514,11.9409
4600,20180515,12.1674
4601,20180516,12.5213
4602,20180517,12.8115
4603,20180518,12.9389
4604,20180521,13.0026
4605,20180522,13.2857
4606,20180523,12.8186
4607,20180524,13.0876
4608,20180525,12.9814
4609,20180528,13.6326
4610,20180529,12.9743
4611,20180530,11.8772
4612,20180531,12.132
4613,20180601,12.0966
4614,20180604,11.8772
4615,20180605,12.0541
4616,20180606,11.9763
4617,20180607,11.4879
4618,20180608,11.3746
4619,20180611,11.0915
4620,20180612,11.2755
4621,20180613,10.7942
4622,20180614,10.4049
4623,20180615,10.5536
4624,20180619,9.4989
4625,20180620,9.8033
4626,20180621,9.7042
4627,20180622,9.9094
4628,20180625,9.8457
4629,20180626,10.0085
4630,20180627,9.8953
4631,20180628,9.9873
4632,20180629,10.2704
4633,20180702,10.1289
4634,20180703,10.2987
4635,20180704,10.2209
4636,20180705,9.8104
4637,20180706,10.2775
4638,20180709,10.4615
4639,20180710,10.5465
4640,20180711,9.9807
4641,20180712,10.4579
4642,20180713,10.3187
4643,20180716,10.2392
4644,20180717,10.1994
4645,20180718,10.2491
4646,20180719,10.0602
4647,20180720,10.1398
4648,20180723,10.3088
4649,20180724,10.4082
4650,20180725,10.4181
4651,20180726,10.5275
4652,20180727,10.4082
4653,20180730,10.2292
4654,20180731,10.3783
4655,20180801,10.1298
4656,20180802,9.6626
4657,20180803,9.5433
4658,20180806,9.1158
4659,20180807,9.2848
4660,20180808,9.2053
4661,20180809,9.3345
4662,20180810,9.4041
4663,20180813,9.3345
4664,20180814,9.3544
4665,20180815,9.5334
4666,20180816,9.5632
4667,20180817,9.2848
4668,20180820,9.2451
4669,20180821,9.2053
4670,20180822,9.0065
4671,20180823,9.1954
4672,20180824,9.1854
4673,20180827,9.3047
4674,20180828,9.3147
4675,20180829,9.3047
4676,20180830,8.9966
4677,20180831,8.9071
4678,20180903,9.0363
4679,20180904,9.0761
4680,20180905,8.8574
4681,20180906,8.7679
4682,20180907,8.7381
4683,20180910,8.41
4684,20180911,8.3206
4685,20180912,8.3703
4686,20180913,8.4697
4687,20180914,8.4399
4688,20180917,8.1118
4689,20180918,8.2808
4690,20180919,8.3802
4691,20180920,8.3007
4692,20180921,8.4001
4693,20180925,8.4498
4694,20180926,8.4001
4695,20180927,8.082
4696,20180928,8.241
4697,20181008,7.9528
4698,20181009,7.9428
4699,20181010,8.0223
4700,20181011,7.3265
4701,20181012,6.9189
4702,20181015,6.9288
4703,20181016,6.9189
4704,20181017,6.9388
4705,20181018,6.8095
4706,20181019,6.9288
4707,20181022,7.2171
4708,20181023,7.0382
4709,20181024,7.1674
4710,20181025,7.0084
4711,20181026,7.0581
4712,20181029,6.9984
4713,20181030,7.0382
4714,20181031,7.0183
4715,20181101,7.0879
4716,20181102,7.2867
4717,20181105,7.3265
4718,20181106,7.3861
4719,20181107,7.3364
4720,20181108,7.2967
4721,20181109,8.0223
4722,20181112,8.2709
4723,20181113,8.1615
4724,20181114,8.0025
4725,20181115,8.1019
4726,20181116,8.1814
4727,20181119,8.9966
4728,20181120,8.9469
4729,20181121,8.7182
4730,20181122,8.6586
4731,20181123,8.9966
4732,20181126,9.5135
4733,20181127,9.1556
4734,20181128,8.8474
4735,20181129,8.3405
4736,20181130,8.2907
4737,20181203,8.4896
4738,20181204,8.8474
4739,20181205,9.1158
4740,20181206,9.1556
4741,20181207,10.0702
4742,20181210,9.6825
4743,20181211,9.7222
4744,20181212,9.6924
4745,20181213,9.5433
4746,20181214,9.4141
4747,20181217,9.6129
4748,20181218,9.086
4749,20181219,8.8276
4750,20181220,8.9966
4751,20181221,8.7977
4752,20181224,8.927
4753,20181225,8.6784
4754,20181226,9.1457
4755,20181227,9.3445
4756,20181228,9.434
4757,20190102,9.0264
4758,20190103,8.5691
4759,20190104,8.6983
4760,20190107,8.748
4761,20190108,8.758
4762,20190109,8.6387
4763,20190110,9.5035
4764,20190111,9.8813
4765,20190114,10.0105
4766,20190115,11.0146
4767,20190116,10.6865
4768,20190117,10.1298
4769,20190118,9.8018
4770,20190121,9.7719
4771,20190122,9.8316
4772,20190123,9.7719
4773,20190124,9.8217
4774,20190125,9.6328
4775,20190128,9.086
4776,20190129,9.2053
4777,20190130,8.748
4778,20190131,8.6287
4779,20190201,8.927
4780,20190211,9.1854
4781,20190212,9.2053
4782,20190213,9.4638
4783,20190214,9.4936
4784,20190215,9.434
4785,20190218,9.7222
4786,20190219,9.6328
4787,20190220,9.5532
4788,20190221,9.6228
4789,20190222,9.8018
4790,20190225,10.4082
4791,20190226,10.2392
4792,20190227,10.4181
4793,20190228,10.2889
4794,20190301,10.2889
4795,20190304,10.4579
4796,20190305,10.6269
4797,20190306,10.7462
4798,20190307,10.6666
4799,20190308,9.7123
4800,20190311,10.2392
4801,20190312,10.3585
4802,20190313,10.4479
4803,20190314,10.0304
4804,20190315,10.5473
4805,20190318,10.7263
4806,20190319,10.5573
4807,20190320,10.7462
4808,20190321,11.1836
4809,20190322,11.5017
4810,20190325,10.8953
4811,20190326,10.5076
4812,20190327,10.6766
4813,20190328,10.9052
4814,20190329,11.5514
4815,20190401,11.5713
4816,20190402,11.2631
4817,20190403,11.442
4818,20190404,11.2333
4819,20190408,10.935
4820,20190409,11.0543
4821,20190410,11.0046
4822,20190411,10.5473
4823,20190412,10.5076
4824,20190415,10.2988
4825,20190416,10.5175
4826,20190417,10.5772
4827,20190418,10.3585
4828,20190419,10.3286
4829,20190422,10.1298
4830,20190423,9.8714
4831,20190424,10.0105
4832,20190425,9.593
4833,20190426,9.5135
4834,20190429,8.9866
4835,20190430,9.086
4836,20190506,8.2311
4837,20190507,8.5592
4838,20190508,8.5393
4839,20190509,8.6188
4840,20190510,8.7977
4841,20190513,8.6884
4842,20190514,8.5393
4843,20190515,8.7381
4844,20190516,8.6486
4845,20190517,8.0124
4846,20190520,8.0621
4847,20190521,8.2311
4848,20190522,8.0621
4849,20190523,7.8533
4850,20190524,7.8335
4851,20190527,8.0025
4852,20190528,8.0422
4853,20190529,8.1317
4854,20190530,7.9726
4855,20190531,7.9726
4856,20190603,8.0621
4857,20190604,7.7539
4858,20190605,7.7539
4859,20190606,7.5651
4860,20190610,7.7639
4861,20190611,7.9925
4862,20190612,8.082
4863,20190613,8.0621
4864,20190614,7.8931
4865,20190617,7.8633
4866,20190618,7.7539
4867,20190619,7.8533
4868,20190620,8.2013
4869,20190621,8.3902
4870,20190624,8.3007
4871,20190625,8.2013
4872,20190626,8.1416
4873,20190627,8.1516
4874,20190628,8.0621
4875,20190701,8.2907
4876,20190702,8.2808
4877,20190703,8.4299
4878,20190704,8.7182
4879,20190705,8.4796
4880,20190708,8.0124
4881,20190709,7.9229
4882,20190710,7.8136
4883,20190711,7.7639
4884,20190712,7.7937
4885,20190715,7.9428
4886,20190716,7.9726
4887,20190717,7.913
4888,20190718,7.7737
4889,20190719,7.7637
4890,20190722,7.5843
4891,20190723,7.6242
4892,20190724,7.6939
4893,20190725,7.7139
4894,20190726,7.7637
4895,20190729,7.6939
4896,20190730,7.7039
4897,20190731,7.684
4898,20190801,7.6043
4899,20190802,7.4249
4900,20190805,7.2754
4901,20190806,7.0262
4902,20190807,6.9863
4903,20190808,7.0362
