trade_date,price,year_3_min,year_3_max,year_3_max_1_4,is_year_3_min,is_year_3_max,is_year_3_max_1_4_hold
2013-09-24,11.4525,5.2945,14.91,3.7275,-,-,-
2013-09-25,11.226,5.2945,14.91,3.7275,-,-,-
2013-09-26,11.41,5.2945,14.91,3.7275,-,-,-
2013-09-27,11.41,5.2945,14.91,3.7275,-,-,-
2013-09-30,11.4454,5.2945,14.91,3.7275,-,-,-
2013-10-08,12.4364,5.2945,14.91,3.7275,-,-,-
2013-10-09,12.3231,5.2945,14.91,3.7275,-,-,-
2013-10-10,11.9621,5.2945,14.91,3.7275,-,-,-
2013-10-11,12.0895,5.2945,14.91,3.7275,-,-,-
2013-10-14,12.1462,5.2945,14.91,3.7275,-,-,-
2013-10-15,12.5992,5.2945,14.91,3.7275,-,-,-
2013-10-24,13.0946,5.2945,14.91,3.7275,-,-,-
2013-10-25,12.224,5.2945,14.91,3.7275,-,-,-
2013-10-28,11.3605,5.2945,14.91,3.7275,-,-,-
2013-10-29,10.8225,5.2945,14.91,3.7275,-,-,-
2013-10-30,11.2614,5.2945,14.91,3.7275,-,-,-
2013-10-31,10.9783,5.2945,14.91,3.7275,-,-,-
2013-11-01,11.0207,5.2945,14.91,3.7275,-,-,-
2013-11-04,11.1127,5.2945,14.91,3.7275,-,-,-
2013-11-05,11.1057,5.2945,14.91,3.7275,-,-,-
2013-11-06,11.1411,5.2945,14.91,3.7275,-,-,-
2013-11-07,10.9783,5.2945,14.91,3.7275,-,-,-
2013-11-08,11.0915,5.2945,14.91,3.7275,-,-,-
2013-11-11,11.1623,5.2945,14.91,3.7275,-,-,-
2013-11-12,11.0773,5.2945,14.91,3.7275,-,-,-
2013-11-13,10.9146,5.2945,14.91,3.7275,-,-,-
2013-11-14,10.957,5.2945,14.91,3.7275,-,-,-
2013-11-15,11.1835,5.2945,14.91,3.7275,-,-,-
2013-11-18,11.3392,5.2945,14.91,3.7275,-,-,-
2013-11-19,11.4171,5.2945,14.91,3.7275,-,-,-
2013-11-20,11.5233,5.2945,14.91,3.7275,-,-,-
2013-11-21,11.3959,5.2945,14.91,3.7275,-,-,-
2013-11-22,11.1906,5.2945,14.91,3.7275,-,-,-
2013-11-25,11.1694,5.2945,14.91,3.7275,-,-,-
2013-11-26,11.1481,5.2945,14.91,3.7275,-,-,-
2013-11-27,11.3109,5.2945,14.91,3.7275,-,-,-
2013-11-28,12.4434,5.2945,14.91,3.7275,-,-,-
2013-11-29,12.1957,5.2945,14.91,3.7275,-,-,-
2013-12-02,11.2189,5.2945,14.91,3.7275,-,-,-
2013-12-03,11.3605,5.2945,14.91,3.7275,-,-,-
2013-12-04,11.5233,5.2945,14.91,3.7275,-,-,-
2013-12-05,11.3322,5.2945,14.91,3.7275,-,-,-
2013-12-06,11.7993,5.2945,14.91,3.7275,-,-,-
2013-12-09,11.5657,5.2945,14.91,3.7275,-,-,-
2013-12-10,11.6719,5.2945,14.91,3.7275,-,-,-
2013-12-11,11.502,5.2945,14.91,3.7275,-,-,-
2013-12-12,11.587,5.2945,14.91,3.7275,-,-,-
2013-12-13,11.5162,5.2945,14.91,3.7275,-,-,-
2013-12-16,11.1481,5.2945,14.91,3.7275,-,-,-
2013-12-17,11.1411,5.2945,14.91,3.7275,-,-,-
2013-12-18,11.1835,5.2945,14.91,3.7275,-,-,-
2013-12-19,11.2189,5.2945,14.91,3.7275,-,-,-
2013-12-20,11.3888,5.2945,14.91,3.7275,-,-,-
2013-12-23,11.2189,5.2945,14.91,3.7275,-,-,-
2013-12-24,11.1977,5.2945,14.91,3.7275,-,-,-
2013-12-25,11.2897,5.2945,14.91,3.7275,-,-,-
2013-12-26,11.0773,5.2945,14.91,3.7275,-,-,-
2013-12-27,11.1127,5.2945,14.91,3.7275,-,-,-
2013-12-30,11.1198,5.2945,14.91,3.7275,-,-,-
2013-12-31,11.1552,5.2945,14.91,3.7275,-,-,-
2014-01-02,11.2331,5.2945,14.91,3.7275,-,-,-
2014-01-03,11.3959,5.2945,14.91,3.7275,-,-,-
2014-01-06,11.1198,5.2945,14.91,3.7275,-,-,-
2014-01-07,11.1552,5.2945,14.91,3.7275,-,-,-
2014-01-08,11.226,5.2945,14.91,3.7275,-,-,-
2014-01-09,11.226,5.2945,14.91,3.7275,-,-,-
2014-01-10,10.865,5.2945,14.91,3.7275,-,-,-
2014-01-13,10.4757,5.2945,14.91,3.7275,-,-,-
2014-01-14,10.4969,5.2945,14.91,3.7275,-,-,-
2014-01-15,10.504,5.2945,14.91,3.7275,-,-,-
2014-01-16,10.6527,5.2945,14.91,3.7275,-,-,-
2014-01-17,10.589,5.2945,14.91,3.7275,-,-,-
2014-01-20,10.5323,5.2945,14.91,3.7275,-,-,-
2014-01-21,10.4899,5.2945,14.91,3.7275,-,-,-
2014-01-22,10.6243,5.2945,14.91,3.7275,-,-,-
2014-01-23,10.6739,5.2945,14.91,3.7275,-,-,-
2014-01-24,10.8225,5.2945,14.91,3.7275,-,-,-
2014-01-27,10.6668,5.2945,14.91,3.7275,-,-,-
2014-01-28,11.7356,5.2945,14.91,3.7275,-,-,-
2014-01-29,12.4222,5.2945,14.91,3.7275,-,-,-
2014-01-30,12.1178,5.2945,14.91,3.7275,-,-,-
2014-02-07,12.1532,5.2945,14.91,3.7275,-,-,-
2014-02-10,12.3656,5.2945,14.91,3.7275,-,-,-
2014-02-11,12.1957,5.2945,14.91,3.7275,-,-,-
2014-02-12,12.6062,5.2945,14.91,3.7275,-,-,-
2014-02-13,12.4576,5.2945,14.91,3.7275,-,-,-
2014-02-14,12.4576,5.2945,14.91,3.7275,-,-,-
2014-02-17,12.8398,5.2945,14.91,3.7275,-,-,-
2014-02-18,12.6133,5.2945,14.91,3.7275,-,-,-
2014-02-19,13.2433,5.2945,14.91,3.7275,-,-,-
2014-02-20,12.7053,5.2945,14.91,3.7275,-,-,-
2014-02-21,12.9106,5.2945,14.91,3.7275,-,-,-
2014-02-24,13.1159,5.2945,14.91,3.7275,-,-,-
2014-02-25,12.5355,5.2945,14.91,3.7275,-,-,-
2014-02-26,12.7053,5.2945,14.91,3.7275,-,-,-
2014-02-27,12.946,5.2945,14.91,3.7275,-,-,-
2014-02-28,12.6558,5.2945,14.91,3.7275,-,-,-
2014-03-03,12.2806,5.2945,14.91,3.7275,-,-,-
2014-03-04,12.4505,5.2945,14.91,3.7275,-,-,-
2014-03-05,12.1674,5.2945,14.91,3.7275,-,-,-
2014-03-06,12.3868,5.2945,14.91,3.7275,-,-,-
2014-03-07,12.1745,5.2945,14.91,3.7275,-,-,-
2014-03-10,11.7569,5.2945,14.91,3.7275,-,-,-
2014-03-11,11.7781,5.2945,14.91,3.7275,-,-,-
2014-03-12,12.7266,5.2945,14.91,3.7275,-,-,-
2014-03-13,12.5213,5.2945,14.91,3.7275,-,-,-
2014-03-14,12.3656,5.2945,14.91,3.7275,-,-,-
2014-03-17,12.4717,5.2945,14.91,3.7275,-,-,-
2014-03-18,12.4576,5.2945,14.91,3.7275,-,-,-
2014-03-19,11.9621,5.2945,14.91,3.7275,-,-,-
2014-03-20,11.9975,5.2945,14.91,3.7275,-,-,-
2014-03-21,12.1037,5.2945,14.91,3.7275,-,-,-
2014-03-24,12.0754,5.2945,14.91,3.7275,-,-,-
2014-03-25,12.1108,5.2945,14.91,3.7275,-,-,-
2014-03-26,12.0541,5.2945,14.91,3.7275,-,-,-
2014-03-27,11.5941,5.2945,14.91,3.7275,-,-,-
2014-03-28,10.9358,5.2945,14.91,3.7275,-,-,-
2014-03-31,11.0632,5.2945,14.91,3.7275,-,-,-
2014-04-01,11.1057,5.2945,14.91,3.7275,-,-,-
2014-04-02,11.0066,5.2945,14.91,3.7275,-,-,-
2014-04-03,12.1108,5.2945,14.91,3.7275,-,-,-
2014-04-04,11.8206,5.2945,14.91,3.7275,-,-,-
2014-04-08,11.8347,5.2945,14.91,3.7275,-,-,-
2014-04-09,11.8135,5.2945,14.91,3.7275,-,-,-
2014-04-10,11.7002,5.2945,14.91,3.7275,-,-,-
2014-04-11,11.587,5.2945,14.91,3.7275,-,-,-
2014-04-14,12.1532,5.2945,14.91,3.7275,-,-,-
2014-04-15,12.5567,5.2945,14.91,3.7275,-,-,-
2014-04-16,12.1815,5.2945,14.91,3.7275,-,-,-
2014-04-17,12.0187,5.2945,14.91,3.7275,-,-,-
2014-04-18,12.0471,5.2945,14.91,3.7275,-,-,-
2014-04-21,11.7852,5.2945,14.91,3.7275,-,-,-
2014-04-22,11.6861,5.2945,14.91,3.7275,-,-,-
2014-04-23,11.6507,5.2945,14.91,3.7275,-,-,-
2014-04-24,11.6365,5.2945,14.91,3.7275,-,-,-
2014-04-25,11.1977,5.2945,14.91,3.7275,-,-,-
2014-04-28,11.0632,5.2945,14.91,3.7275,-,-,-
2014-04-29,11.3817,5.2945,14.91,3.7275,-,-,-
2014-04-30,11.1764,5.2945,14.91,3.7275,-,-,-
2014-05-05,11.1127,5.2945,14.91,3.7275,-,-,-
2014-05-06,11.226,5.2945,14.91,3.7275,-,-,-
2014-05-07,11.0066,5.2945,14.91,3.7275,-,-,-
2014-05-08,10.8225,5.2945,14.91,3.7275,-,-,-
2014-05-09,10.8933,5.2945,14.91,3.7275,-,-,-
2014-05-12,11.1198,5.2945,14.91,3.7275,-,-,-
2014-05-13,11.1835,5.2945,14.91,3.7275,-,-,-
2014-05-14,11.1977,5.2945,14.91,3.7275,-,-,-
2014-05-15,11.495,5.2945,14.91,3.7275,-,-,-
2014-05-16,11.7498,5.2945,14.91,3.7275,-,-,-
2014-05-19,11.1481,5.2945,14.91,3.7275,-,-,-
2014-05-20,11.0349,5.2945,14.91,3.7275,-,-,-
2014-05-21,11.1411,5.2945,14.91,3.7275,-,-,-
2014-05-22,11.049,5.2945,14.91,3.7275,-,-,-
2014-05-23,11.0561,5.2945,14.91,3.7275,-,-,-
2014-05-26,11.226,5.2945,14.91,3.7275,-,-,-
2014-05-27,11.0561,5.2945,14.91,3.7275,-,-,-
2014-05-28,11.0844,5.2945,14.91,3.7275,-,-,-
2014-05-29,11.0066,5.2945,14.91,3.7275,-,-,-
2014-05-30,11.2543,5.2945,14.78,3.695,-,-,-
2014-06-03,11.226,5.2945,14.78,3.695,-,-,-
2014-06-04,11.0844,5.2945,14.78,3.695,-,-,-
2014-06-05,11.1269,5.2945,14.78,3.695,-,-,-
2014-06-06,11.0278,5.2945,14.78,3.695,-,-,-
2014-06-09,10.9853,5.2945,14.34,3.585,-,-,-
2014-06-10,11.0278,5.2945,14.05,3.5125,-,-,-
2014-06-11,11.1623,5.2945,14.05,3.5125,-,-,-
2014-06-12,10.9287,5.2945,14.05,3.5125,-,-,-
2014-06-13,10.9853,5.2945,14.05,3.5125,-,-,-
2014-06-16,10.9924,5.2945,14.05,3.5125,-,-,-
2014-06-17,10.8792,5.2945,14.05,3.5125,-,-,-
2014-06-18,10.6951,5.2945,14.05,3.5125,-,-,-
2014-06-19,10.3695,5.2945,14.05,3.5125,-,-,-
2014-06-20,10.5111,5.2945,14.05,3.5125,-,-,-
2014-06-23,10.5819,5.2945,14.05,3.5125,-,-,-
2014-06-24,11.0703,5.2945,14.05,3.5125,-,-,-
2014-06-25,10.9287,5.2945,14.05,3.5125,-,-,-
2014-06-26,10.9004,5.2945,14.05,3.5125,-,-,-
2014-06-27,10.9004,5.2945,14.05,3.5125,-,-,-
2014-06-30,10.9358,5.2945,14.05,3.5125,-,-,-
2014-07-01,10.9853,5.2945,14.05,3.5125,-,-,-
2014-07-02,11.0915,5.2945,14.05,3.5125,-,-,-
2014-07-03,11.1198,5.2945,14.05,3.5125,-,-,-
2014-07-04,10.9924,5.2945,14.05,3.5125,-,-,-
2014-07-07,11.0703,5.2945,14.05,3.5125,-,-,-
2014-07-08,11.8135,5.2945,14.05,3.5125,-,-,-
2014-07-09,11.4525,5.2945,14.05,3.5125,-,-,-
2014-07-10,11.2331,5.2945,14.05,3.5125,-,-,-
2014-07-11,11.4808,5.2945,14.05,3.5125,-,-,-
2014-07-14,11.3322,5.2945,14.05,3.5125,-,-,-
2014-07-15,11.3251,5.2945,14.05,3.5125,-,-,-
2014-07-16,11.4029,5.2945,14.05,3.5125,-,-,-
2014-07-17,11.0844,5.2945,14.05,3.5125,-,-,-
2014-07-18,11.1127,5.2945,14.05,3.5125,-,-,-
2014-07-21,10.9712,5.2945,14.05,3.5125,-,-,-
2014-07-22,11.0066,5.2945,14.05,3.5125,-,-,-
2014-07-23,10.9924,5.2945,14.05,3.5125,-,-,-
2014-07-24,11.0986,5.2945,14.05,3.5125,-,-,-
2014-07-25,11.495,5.2945,14.05,3.5125,-,-,-
2014-07-28,11.5233,5.2945,14.05,3.5125,-,-,-
2014-07-29,11.502,5.2945,14.05,3.5125,-,-,-
2014-07-30,11.4666,5.2945,14.05,3.5125,-,-,-
2014-07-31,11.4737,5.2945,14.05,3.5125,-,-,-
2014-08-01,11.4666,5.2945,14.05,3.5125,-,-,-
2014-08-04,11.5657,5.2945,14.05,3.5125,-,-,-
2014-08-05,11.6436,5.2945,14.05,3.5125,-,-,-
2014-08-06,11.7073,5.2945,14.05,3.5125,-,-,-
2014-08-07,11.4242,5.2945,14.05,3.5125,-,-,-
2014-08-08,11.4242,5.2945,14.05,3.5125,-,-,-
2014-08-11,11.6011,5.2945,14.05,3.5125,-,-,-
2014-08-12,11.5374,5.2945,14.05,3.5125,-,-,-
2014-08-13,11.7427,5.2945,14.05,3.5125,-,-,-
2014-08-14,11.7498,5.2945,14.05,3.5125,-,-,-
2014-08-15,11.8135,5.2945,14.05,3.5125,-,-,-
2014-08-18,11.9267,5.2945,14.05,3.5125,-,-,-
2014-08-19,12.0329,5.2945,14.05,3.5125,-,-,-
2014-08-20,11.8347,5.2945,14.05,3.5125,-,-,-
2014-08-21,12.3443,5.2945,14.05,3.5125,-,-,-
2014-08-22,12.2452,5.2945,14.05,3.5125,-,-,-
2014-08-25,11.948,5.2945,14.05,3.5125,-,-,-
2014-08-26,11.7498,5.2945,14.05,3.5125,-,-,-
2014-08-27,11.7639,5.2945,14.05,3.5125,-,-,-
2014-08-28,11.5728,5.2945,14.05,3.5125,-,-,-
2014-08-29,11.6507,5.2945,14.05,3.5125,-,-,-
2014-09-01,11.7922,5.2945,14.05,3.5125,-,-,-
2014-09-02,11.955,5.2945,14.05,3.5125,-,-,-
2014-09-03,12.0187,5.2945,14.05,3.5125,-,-,-
2014-09-04,12.2594,5.2945,14.05,3.5125,-,-,-
2014-09-05,12.1745,5.2945,14.05,3.5125,-,-,-
2014-09-09,12.2169,5.2945,14.05,3.5125,-,-,-
2014-10-22,11.9763,5.2945,14.05,3.5125,-,-,-
2014-10-23,11.6082,5.2945,14.05,3.5125,-,-,-
2014-10-24,11.7144,5.2945,14.05,3.5125,-,-,-
2014-10-27,11.9621,5.2945,14.05,3.5125,-,-,-
2014-10-28,12.1603,5.2945,14.05,3.5125,-,-,-
2014-10-29,12.4788,5.2945,14.05,3.5125,-,-,-
2014-10-30,12.4859,5.2945,14.05,3.5125,-,-,-
2014-10-31,12.3231,5.2945,14.05,3.5125,-,-,-
2014-11-03,12.3302,5.2945,14.05,3.5125,-,-,-
2014-11-04,12.2877,5.2945,14.05,3.5125,-,-,-
2014-11-05,12.3443,5.2945,14.05,3.5125,-,-,-
2014-11-06,12.7478,5.2945,14.05,3.5125,-,-,-
2014-11-07,12.5284,5.2945,14.05,3.5125,-,-,-
2014-11-10,12.8681,5.2945,14.05,3.5125,-,-,-
2014-11-11,13.0238,5.2945,14.05,3.5125,-,-,-
2014-11-12,13.2787,5.2945,14.05,3.5125,-,-,-
2014-11-13,12.8115,5.2945,14.05,3.5125,-,-,-
2014-11-14,12.5992,5.2945,14.05,3.5125,-,-,-
2014-11-17,12.6345,5.2945,14.05,3.5125,-,-,-
2014-11-18,12.7195,5.2945,14.05,3.5125,-,-,-
2014-11-19,12.7903,5.2945,14.05,3.5125,-,-,-
2014-11-20,12.6912,5.2945,14.05,3.5125,-,-,-
2014-11-21,12.8398,5.2945,14.05,3.5125,-,-,-
2014-11-24,13.0522,5.2945,14.05,3.5125,-,-,-
2014-11-25,13.2928,5.2945,14.05,3.5125,-,-,-
2014-11-26,13.222,5.2945,14.05,3.5125,-,-,-
2014-11-27,13.1159,5.2945,14.05,3.5125,-,-,-
2014-11-28,13.1017,5.2945,14.05,3.5125,-,-,-
2014-12-01,13.0663,5.2945,14.05,3.5125,-,-,-
2014-12-02,13.6326,5.2945,14.05,3.5125,-,-,-
2014-12-03,13.4556,5.2945,14.05,3.5125,-,-,-
2014-12-04,13.4769,5.2945,14.05,3.5125,-,-,-
2014-12-05,12.6841,5.2945,14.05,3.5125,-,-,-
2014-12-08,12.7195,5.2945,14.05,3.5125,-,-,-
2014-12-09,11.6436,5.2945,14.05,3.5125,-,-,-
2014-12-10,12.3868,5.2945,14.05,3.5125,-,-,-
2014-12-11,12.7336,5.2945,14.05,3.5125,-,-,-
2014-12-12,13.0097,5.2945,14.05,3.5125,-,-,-
2014-12-15,12.8823,5.2945,14.05,3.5125,-,-,-
2014-12-16,12.7832,5.2945,14.05,3.5125,-,-,-
2014-12-17,12.3514,5.2945,14.05,3.5125,-,-,-
2014-12-18,12.3514,5.2945,14.05,3.5125,-,-,-
2014-12-19,12.0683,5.2945,14.05,3.5125,-,-,-
2014-12-22,11.3109,5.2945,14.05,3.5125,-,-,-
2014-12-23,11.5587,5.2945,14.05,3.5125,-,-,-
2014-12-24,12.1603,5.2945,14.05,3.5125,-,-,-
2014-12-25,12.6133,5.2945,14.05,3.5125,-,-,-
2014-12-26,12.6912,5.2945,14.05,3.5125,-,-,-
2014-12-29,12.0966,5.2945,14.05,3.5125,-,-,-
2014-12-30,11.8489,5.2945,14.05,3.5125,-,-,-
2014-12-31,12.04,5.2945,14.05,3.5125,-,-,-
2015-01-05,11.8772,5.2945,14.05,3.5125,-,-,-
2015-01-06,12.3019,5.2945,14.05,3.5125,-,-,-
2015-01-07,12.585,5.2945,14.05,3.5125,-,-,-
2015-01-08,12.5425,5.2945,14.05,3.5125,-,-,-
2015-01-09,12.401,5.2945,14.05,3.5125,-,-,-
2015-01-12,12.0187,5.2945,14.05,3.5125,-,-,-
2015-04-22,13.222,5.2945,14.05,3.5125,-,-,-
2015-04-23,14.5457,5.2945,14.5457,3.636425,-,14.5457,-
2015-04-24,16.0038,5.2945,16.0038,4.00095,-,16.0038,-
2015-04-27,16.6054,5.2945,16.6054,4.15135,-,16.6054,-
2015-04-28,15.6499,5.2945,16.6054,4.15135,-,-,-
2015-04-29,15.7206,5.2945,16.6054,4.15135,-,-,-
2015-04-30,15.2606,5.2945,16.6054,4.15135,-,-,-
2015-05-04,15.8339,5.2945,16.6054,4.15135,-,-,-
2015-05-05,15.48,5.2945,16.6054,4.15135,-,-,-
2015-05-06,14.9562,5.2945,16.6054,4.15135,-,-,-
2015-05-07,14.9633,5.2945,16.6054,4.15135,-,-,-
2015-05-08,15.395,5.2945,16.6054,4.15135,-,-,-
2015-05-11,16.0887,5.2945,16.6054,4.15135,-,-,-
2015-05-12,16.209,5.2945,16.6054,4.15135,-,-,-
2015-05-13,16.8461,5.2945,16.8461,4.211525,-,16.8461,-
2015-05-14,17.0443,5.2945,17.0443,4.261075,-,17.0443,-
2015-05-15,17.0796,5.2945,17.0796,4.2699,-,17.0796,-
2015-05-18,18.2759,5.2945,18.2759,4.568975,-,18.2759,-
2015-05-19,19.1111,5.2945,19.1111,4.777775,-,19.1111,-
2015-05-20,19.2173,5.2945,19.2173,4.804325,-,19.2173,-
2015-05-21,19.6703,5.2945,19.6703,4.917575,-,19.6703,-
2015-05-22,19.5145,5.2945,19.6703,4.917575,-,-,-
2015-05-25,19.3871,5.2945,19.6703,4.917575,-,-,-
2015-05-26,19.7481,5.2945,19.7481,4.937025,-,19.7481,-
2015-05-27,20.6329,5.2945,20.6329,5.158225,-,20.6329,-
2015-05-28,18.9058,5.2945,20.6329,5.158225,-,-,-
2015-05-29,18.6793,5.2945,20.6329,5.158225,-,-,-
2015-06-01,20.5479,5.2945,20.6329,5.158225,-,-,-
2015-06-02,22.6006,5.2945,22.6006,5.65015,-,22.6006,-
2015-06-03,23.358,5.2945,23.358,5.8395,-,23.358,-
2015-06-04,23.1952,5.2945,23.358,5.8395,-,-,-
2015-06-05,24.7028,5.2945,24.7028,6.1757,-,24.7028,-
2015-06-08,24.2215,5.2945,24.7028,6.1757,-,-,-
2015-06-09,26.6139,5.2945,26.6139,6.653475,-,26.6139,-
2015-06-10,27.9446,5.2945,27.9446,6.98615,-,27.9446,-
2015-06-11,28.1711,5.2945,28.1711,7.042775,-,28.1711,-
2015-06-12,30.422,5.2945,30.422,7.6055,-,30.422,-
2015-06-15,30.3158,5.2945,30.422,7.6055,-,-,-
2015-06-16,29.0135,5.2945,30.422,7.6055,-,-,-
2015-06-17,29.1479,5.2945,30.422,7.6055,-,-,-
2015-06-18,27.3855,5.2945,30.422,7.6055,-,-,-
2015-06-19,24.6462,5.2945,30.422,7.6055,-,-,-
2015-06-23,22.9687,5.2945,30.422,7.6055,-,-,-
2015-06-24,23.3014,5.2945,30.422,7.6055,-,-,-
2015-06-25,21.2982,5.2945,30.422,7.6055,-,-,-
2015-06-26,19.1677,5.2945,30.422,7.6055,-,-,-
2015-06-29,17.2495,5.2945,30.422,7.6055,-,-,-
2015-06-30,18.2617,5.2945,30.422,7.6055,-,-,-
2015-07-01,16.6125,5.2945,30.422,7.6055,-,-,-
2015-07-02,15.1402,5.2945,30.422,7.6055,-,-,-
2015-07-03,13.668,5.2945,30.422,7.6055,-,-,-
2015-07-06,12.3302,5.2945,30.422,7.6055,-,-,-
2015-07-14,13.5618,5.2945,30.422,7.6055,-,-,-
2015-07-15,14.0927,5.2945,30.422,7.6055,-,-,-
2015-07-16,13.9865,5.2945,30.422,7.6055,-,-,-
2015-07-17,15.3738,5.2945,30.422,7.6055,-,-,-
2015-07-20,16.2019,5.2945,30.422,7.6055,-,-,-
2015-07-21,16.3931,5.2945,30.422,7.6055,-,-,-
2015-07-22,16.9735,5.2945,30.422,7.6055,-,-,-
2015-07-23,17.4548,5.2945,30.422,7.6055,-,-,-
2015-07-24,16.209,5.2945,30.422,7.6055,-,-,-
2015-07-27,14.5881,5.2945,30.422,7.6055,-,-,-
2015-07-28,13.9652,5.2945,30.422,7.6055,-,-,-
2015-07-29,15.0199,5.2945,30.422,7.6055,-,-,-
2015-07-30,14.5669,5.2945,30.422,7.6055,-,-,-
2015-07-31,14.0006,5.2945,30.422,7.6055,-,-,-
2015-08-03,14.7226,5.2945,30.422,7.6055,-,-,-
2015-08-04,15.7136,5.2945,30.422,7.6055,-,-,-
2015-08-05,15.1827,5.2945,30.422,7.6055,-,-,-
2015-08-06,15.8056,5.2945,30.422,7.6055,-,-,-
2015-08-07,16.0745,5.2945,30.422,7.6055,-,-,-
2015-08-10,17.0301,5.2945,30.422,7.6055,-,-,-
2015-08-11,16.7045,5.2945,30.422,7.6055,-,-,-
2015-08-12,16.1312,5.2945,30.422,7.6055,-,-,-
2015-08-13,16.5417,5.2945,30.422,7.6055,-,-,-
2015-08-14,17.5114,5.2945,30.422,7.6055,-,-,-
2015-08-17,18.6652,5.2945,30.422,7.6055,-,-,-
2015-08-18,16.7965,5.2945,30.422,7.6055,-,-,-
2015-08-19,16.8673,5.2945,30.422,7.6055,-,-,-
2015-08-20,15.572,5.2945,30.422,7.6055,-,-,-
2015-08-21,14.0714,5.2945,30.422,7.6055,-,-,-
2015-08-24,12.6629,5.2945,30.422,7.6055,-,-,-
2015-08-25,11.3959,5.2945,30.422,7.6055,-,-,-
2015-08-26,10.5323,5.2945,30.422,7.6055,-,-,-
2015-08-27,11.5374,5.2945,30.422,7.6055,-,-,-
2015-08-28,12.5921,5.2945,30.422,7.6055,-,-,-
2015-08-31,11.6648,5.2945,30.422,7.6055,-,-,-
2015-09-01,10.4969,5.2945,30.422,7.6055,-,-,-
2015-09-02,9.5131,5.2945,30.422,7.6055,-,-,-
2015-09-07,10.0935,5.2945,30.422,7.6055,-,-,-
2015-09-08,10.7588,5.2945,30.422,7.6055,-,-,-
2015-09-09,11.4454,5.2945,30.422,7.6055,-,-,-
2015-09-10,11.3322,5.2945,30.422,7.6055,-,-,-
2015-09-11,11.502,5.2945,30.422,7.6055,-,-,-
2015-09-14,10.3554,5.2945,30.422,7.6055,-,-,-
2015-09-15,9.3644,5.2945,30.422,7.6055,-,-,-
2015-09-16,10.2987,5.2945,30.422,7.6055,-,-,-
2015-09-17,10.1218,5.2945,30.422,7.6055,-,-,-
2015-09-18,10.3554,5.2945,30.422,7.6055,-,-,-
2015-09-21,11.042,5.2945,30.422,7.6055,-,-,-
2015-09-22,11.049,5.2945,30.422,7.6055,-,-,-
2015-09-23,10.7801,5.2945,30.422,7.6055,-,-,-
2015-09-24,11.049,5.2945,30.422,7.6055,-,-,-
2015-09-25,10.6668,5.2945,30.422,7.6055,-,-,-
2015-09-28,11.2543,5.2945,30.422,7.6055,-,-,-
2015-09-29,10.8296,5.2945,30.422,7.6055,-,-,-
2015-09-30,10.9783,5.2945,30.422,7.6055,-,-,-
2015-10-08,11.4666,5.2945,30.422,7.6055,-,-,-
2015-10-09,11.7852,5.2945,30.422,7.6055,-,-,-
2015-10-12,12.5001,5.2945,30.422,7.6055,-,-,-
2015-10-13,12.5071,5.2945,30.422,7.6055,-,-,-
2015-10-14,12.2452,5.2945,30.422,7.6055,-,-,-
2015-10-15,12.6204,5.2945,30.422,7.6055,-,-,-
2015-10-16,13.2079,5.2945,30.422,7.6055,-,-,-
2015-10-19,12.9389,5.2945,30.422,7.6055,-,-,-
2015-10-20,13.0663,5.2945,30.422,7.6055,-,-,-
2015-10-21,11.771,5.2945,30.422,7.6055,-,-,-
2015-10-22,12.2665,5.2945,30.422,7.6055,-,-,-
2015-10-23,12.7903,5.2945,30.422,7.6055,-,-,-
2015-10-26,13.5901,5.2945,30.422,7.6055,-,-,-
2015-10-27,13.4556,5.2945,30.422,7.6055,-,-,-
2015-10-28,13.307,5.2945,30.422,7.6055,-,-,-
2015-10-29,13.3707,5.2945,30.422,7.6055,-,-,-
2015-10-30,13.2857,5.2945,30.422,7.6055,-,-,-
2015-11-02,13.3636,5.2945,30.422,7.6055,-,-,-
2015-11-03,13.4131,5.2945,30.422,7.6055,-,-,-
2015-11-04,14.2838,5.2945,30.422,7.6055,-,-,-
2015-11-05,14.0431,5.2945,30.422,7.6055,-,-,-
2015-11-06,14.4749,5.2945,30.422,7.6055,-,-,-
2015-11-09,14.4324,5.2945,30.422,7.6055,-,-,-
2015-11-10,14.5952,5.2945,30.422,7.6055,-,-,-
2015-11-11,15.4517,5.2945,30.422,7.6055,-,-,-
2015-11-12,15.7843,5.2945,30.422,7.6055,-,-,-
2015-11-13,15.9825,5.2945,30.422,7.6055,-,-,-
2015-11-16,16.6054,5.2945,30.422,7.6055,-,-,-
2015-11-17,16.3435,5.4856,30.422,7.6055,-,-,-
2015-11-18,15.8834,5.7333,30.422,7.6055,-,-,-
2015-11-19,16.386,5.8607,30.422,7.6055,-,-,-
2015-11-20,16.4072,5.8607,30.422,7.6055,-,-,-
2015-11-23,16.2303,5.8678,30.422,7.6055,-,-,-
2015-11-24,16.4214,5.8678,30.422,7.6055,-,-,-
2015-11-25,16.655,5.8678,30.422,7.6055,-,-,-
2015-11-26,16.6196,6.158,30.422,7.6055,-,-,-
2015-11-27,15.7136,6.4695,30.422,7.6055,-,-,-
2015-11-30,16.0038,6.4836,30.422,7.6055,-,-,-
2015-12-01,17.2,6.4836,30.422,7.6055,-,-,-
2015-12-02,16.747,6.4836,30.422,7.6055,-,-,-
2015-12-03,16.7682,6.4836,30.422,7.6055,-,-,-
